INFO 2025-12-10 13:00:38,197 basehttp 20912 8556 "POST /api/graphql/ HTTP/1.1" 200 21
INFO 2025-12-10 13:00:39,138 basehttp 20912 8556 "POST /api/graphql/ HTTP/1.1" 200 21
INFO 2025-12-10 13:00:39,420 basehttp 20912 8556 "POST /api/graphql/ HTTP/1.1" 200 21
INFO 2025-12-10 13:00:39,618 basehttp 20912 8556 "POST /api/graphql/ HTTP/1.1" 200 21
INFO 2025-12-10 13:00:39,810 basehttp 20912 8556 "POST /api/graphql/ HTTP/1.1" 200 21
INFO 2025-12-10 13:00:40,121 basehttp 20912 8556 "POST /api/graphql/ HTTP/1.1" 200 21
INFO 2025-12-10 13:03:45,292 autoreload 20912 24544 C:\Users\USER\outlinekerala\user_app\mutations.py changed, reloading.
INFO 2025-12-10 13:03:48,419 autoreload 23112 6936 Watching for file changes with StatReloader
INFO 2025-12-10 16:58:02,098 autoreload 1816 26708 Watching for file changes with StatReloader
WARNING 2025-12-10 16:58:05,807 log 1816 25680 Not Found: /
WARNING 2025-12-10 16:58:05,808 basehttp 1816 25680 "GET / HTTP/1.1" 404 2790
INFO 2025-12-10 16:59:16,667 autoreload 1816 26708 C:\Users\USER\outlinekerala\admin_app\admin.py changed, reloading.
INFO 2025-12-10 16:59:18,557 autoreload 29076 28188 Watching for file changes with StatReloader
INFO 2025-12-10 16:59:47,330 autoreload 4284 26436 Watching for file changes with StatReloader
INFO 2025-12-10 17:00:00,895 basehttp 4284 22364 "GET /admin/ HTTP/1.1" 302 0
INFO 2025-12-10 17:00:01,112 basehttp 4284 22364 "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4192
INFO 2025-12-10 17:00:01,444 basehttp 4284 23540 "GET /static/admin/css/dark_mode.css HTTP/1.1" 200 2808
INFO 2025-12-10 17:00:01,445 basehttp 4284 22364 "GET /static/admin/css/base.css HTTP/1.1" 200 22120
INFO 2025-12-10 17:00:01,456 basehttp 4284 3432 "GET /static/admin/css/login.css HTTP/1.1" 200 951
INFO 2025-12-10 17:00:01,462 basehttp 4284 22768 "GET /static/admin/js/theme.js HTTP/1.1" 200 1653
INFO 2025-12-10 17:00:01,462 basehttp 4284 25988 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2810
INFO 2025-12-10 17:00:01,462 basehttp 4284 17076 "GET /static/admin/css/responsive.css HTTP/1.1" 200 16565
INFO 2025-12-10 17:00:01,492 basehttp 4284 17076 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 3063
INFO 2025-12-10 17:00:11,091 basehttp 4284 17076 "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2025-12-10 17:00:11,193 basehttp 4284 17076 "GET /admin/ HTTP/1.1" 200 12024
INFO 2025-12-10 17:00:11,231 basehttp 4284 17076 "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441
INFO 2025-12-10 17:00:11,255 basehttp 4284 17076 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
INFO 2025-12-10 17:00:11,255 basehttp 4284 25988 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
